;id_aanzicht;opinion;bordcode;latitude;longitude;parameters;name;datum_plaatsing;id
6;1808224;2.0;F111;51.13172499954569;2.709447126482713;;Bicycle road;04/09/2022;2744833
7;1808226;2.0;F111;51.13557373486483;2.705198745201751;;Bicycle road;04/09/2022;2744835
8;1808227;2.0;F111;51.138513100626604;2.701964225245886;;Bicycle road;04/09/2022;2744836
9;1808228;2.0;F111;51.139035936137695;2.701423923174072;;Bicycle road;04/09/2022;2744837
10;1808231;2.0;F111;51.139717597881734;2.7006707050995686;;Bicycle road;04/09/2022;2744841
11;1808232;2.0;F111;51.140024551847674;2.700123792248151;;Bicycle road;04/09/2022;2744842
12;1808233;2.0;F111;51.13956801036308;2.7005831478959874;;Bicycle road;04/09/2022;2744843
13;1808234;2.0;F111;51.13887307128628;2.7013511304319566;;Bicycle road;04/09/2022;2744844
14;1808235;2.0;F111;51.13840082096846;2.701971803530386;;Bicycle road;04/09/2022;2744845
15;1808239;2.0;F111;51.129455228035546;2.6958037090984184;;Bicycle road;04/09/2022;2744847
16;1808240;2.0;F111;51.12843089711299;2.697594299961952;;Bicycle road;04/09/2022;2744848
17;1808241;2.0;F111;51.12835870238564;2.6975754487564805;;Bicycle road;04/09/2022;2744849
18;1808242;2.0;F111;51.12805703317354;2.698018461967058;;Bicycle road;04/09/2022;2744850
19;1808245;2.0;F111;51.12814015764546;2.6980154902827027;;Bicycle road;04/09/2022;2744853
20;1808247;2.0;F111;51.12661398713823;2.6988130254385;;Bicycle road;04/09/2022;2744855
21;1808248;2.0;F111;51.12662342529178;2.6985269279505797;;Bicycle road;04/09/2022;2744856
22;1808249;2.0;F111;51.12556220274131;2.695650163080106;;Bicycle road;04/09/2022;2744857
23;1808251;2.0;F111;51.125221108271354;2.694105025270938;;Bicycle road;04/09/2022;2744861
24;1808252;2.0;F111;51.12479097154968;2.692305928089685;;Bicycle road;04/09/2022;2744862
25;1808253;2.0;F111;51.124066819461554;2.6903816913674645;;Bicycle road;04/09/2022;2744863
26;1808254;2.0;F111;51.123145093668334;2.6875288178731656;;Bicycle road;04/09/2022;2744864
27;1808255;2.0;F111;51.121322629067244;2.684251341715623;;Bicycle road;04/09/2022;2744865
28;1808257;2.0;F111;51.1204943888245;2.6822882647233417;;Bicycle road;04/09/2022;2744867
29;1808258;2.0;F111;51.119830525484225;2.680190744339396;;Bicycle road;04/09/2022;2744868
30;1808259;2.0;F111;51.119663968350544;2.679861041008708;;Bicycle road;04/09/2022;2744869
31;1808260;2.0;F111;51.11975822690714;2.6804790759868564;;Bicycle road;04/09/2022;2744870
32;1808261;2.0;F111;51.1204217791018;2.682555178982313;;Bicycle road;04/09/2022;2744871
33;1808262;2.0;F111;51.121295965919046;2.684588034102051;;Bicycle road;04/09/2022;2744872
34;1808263;2.0;F111;51.123095955139746;2.687866329473243;;Bicycle road;04/09/2022;2744873
35;1808264;2.0;F111;51.12402655769236;2.6907117440044757;;Bicycle road;04/09/2022;2744874
36;1808265;2.0;F111;51.12473303576314;2.692658049014503;;Bicycle road;04/09/2022;2744875
37;1808266;2.0;F111;51.12516185028587;2.694364325085086;;Bicycle road;04/09/2022;2744876
38;1808267;2.0;F111;51.1254999661718;2.69601672692256;;Bicycle road;04/09/2022;2744877
39;1808268;2.0;F111;51.119937587365044;2.6769939432906056;;Bicycle road;04/09/2022;2744878
40;1808269;2.0;F111;51.11932373931766;2.6743161288867756;;Bicycle road;04/09/2022;2744879
41;1808270;2.0;F111;51.11831196500296;2.6714814030398264;;Bicycle road;04/09/2022;2744880
42;1808271;2.0;F111;51.11738107668137;2.6717723386886663;;Bicycle road;04/09/2022;2744881
43;1808272;2.0;F111;51.116624623909914;2.6723140625838924;;Bicycle road;04/09/2022;2744882
44;1808273;2.0;F111;51.117646198933954;2.672076992264936;;Bicycle road;04/09/2022;2744883
45;1808274;2.0;F111;51.1184216972775;2.6722345565694194;;Bicycle road;04/09/2022;2744884
46;1808276;2.0;F111;51.119188566443114;2.674921034394692;;Bicycle road;04/09/2022;2744886
47;1808277;2.0;F111;51.116501436710294;2.6718756971328737;;Bicycle road;04/09/2022;2744887
48;1808281;2.0;F111;51.11464000828243;2.6693577758199116;;Bicycle road;04/09/2022;2744891
49;1808286;2.0;F111;51.110596274308946;2.636131800526771;;Bicycle road;04/09/2022;2744897
50;1808287;2.0;F111;51.11185955497983;2.6355207717460005;;Bicycle road;04/09/2022;2744898
51;1808289;2.0;F111;51.11046398104423;2.636001011611421;;Bicycle road;04/09/2022;2744901
52;1808290;2.0;F111;51.11002564327153;2.6361529483772377;;Bicycle road;04/09/2022;2744902
53;1808291;2.0;F111;51.110184371265476;2.6362470487343774;;Bicycle road;04/09/2022;2744903
54;1808292;2.0;F111;51.1107055249709;2.6261507655683585;;Bicycle road;04/09/2022;2744904
55;1808294;2.0;F111;51.11042840816423;2.6253469420472935;;Bicycle road;04/09/2022;2744907
56;1808296;2.0;F111;51.11023574996464;2.6247827934249472;;Bicycle road;04/09/2022;2744910
57;1808297;2.0;F111;51.10933923211446;2.622223860449212;;Bicycle road;04/09/2022;2744911
58;1808298;2.0;F111;51.10829966728052;2.619420426827371;;Bicycle road;04/09/2022;2744912
59;1808299;2.0;F111;51.108036830827544;2.6186732790320537;;Bicycle road;04/09/2022;2744913
60;1808300;2.0;F111;51.10752568272892;2.6172498766337995;;Bicycle road;04/09/2022;2744914
61;1808301;2.0;F111;51.10716412983993;2.616213662823399;;Bicycle road;04/09/2022;2744915
62;1808302;2.0;F111;51.1066650841273;2.6153040209384537;;Bicycle road;04/09/2022;2744916
63;1808304;2.0;F111;51.10711434698059;2.6164940359806033;;Bicycle road;04/09/2022;2744919
64;1808305;2.0;F111;51.10750724341556;2.6175219354769803;;Bicycle road;04/09/2022;2744920
65;1808306;2.0;F111;51.108009296097386;2.618938539239624;;Bicycle road;04/09/2022;2744921
66;1808308;2.0;F111;51.10824036145338;2.6196654524993703;;Bicycle road;04/09/2022;2744923
67;1808309;2.0;F111;51.10891989360154;2.6215325202332127;;Bicycle road;04/09/2022;2744924
68;1808310;2.0;F111;51.108946588366244;2.621210156193082;;Bicycle road;04/09/2022;2744925
69;1808311;2.0;F111;51.10932342239715;2.6226743674969217;;Bicycle road;04/09/2022;2744926
70;1808312;2.0;F111;51.11018657973649;2.6251060022105843;;Bicycle road;04/09/2022;2744927
71;1808313;2.0;F111;51.110411637476545;2.6257332187130897;;Bicycle road;04/09/2022;2744928
72;1808314;2.0;F111;51.108513724028;2.629031887308478;;Bicycle road;04/09/2022;2744929
73;1808315;2.0;F111;51.10830795523861;2.627882643540458;;Bicycle road;04/09/2022;2744930
74;1808317;2.0;F111;51.10809361050218;2.626762294345919;;Bicycle road;04/09/2022;2744934
75;1808318;2.0;F111;51.10700309846075;2.6235465517370278;;Bicycle road;04/09/2022;2744935
76;1808319;2.0;F111;51.10656374251191;2.621806238895817;;Bicycle road;04/09/2022;2744936
77;1808320;2.0;F111;51.10626423273313;2.620403498657826;;Bicycle road;04/09/2022;2744937
78;1808322;2.0;F111;51.10568873142685;2.617368677813985;;Bicycle road;04/09/2022;2744940
79;1808323;2.0;F111;51.105526891079684;2.6179745808683936;;Bicycle road;04/09/2022;2744941
80;1808324;2.0;F111;51.10615544862831;2.62095028638514;;Bicycle road;04/09/2022;2744942
81;1808325;2.0;F111;51.106443852412006;2.622210619633125;;Bicycle road;04/09/2022;2744943
82;1808326;2.0;F111;51.10668710006381;2.6234583713004156;;Bicycle road;04/09/2022;2744944
83;1808327;2.0;F111;51.10687210484032;2.623808522898532;;Bicycle road;04/09/2022;2744945
84;1808328;2.0;F111;51.108041875280755;2.627521202346527;;Bicycle road;04/09/2022;2744946
85;1808329;2.0;F111;51.10819015024004;2.628429772269957;;Bicycle road;04/09/2022;2744947
86;1808330;2.0;F111;51.10641007375036;2.615085069418384;;Bicycle road;04/09/2022;2744948
87;1808331;2.0;F111;51.10608961755018;2.610469683057321;;Bicycle road;04/09/2022;2744949
88;1808334;2.0;F111;51.106274499107315;2.6102056509414817;;Bicycle road;04/09/2022;2744956
89;1808335;2.0;F111;51.10583294336187;2.609536720249118;;Bicycle road;04/09/2022;2744957
90;1808337;2.0;F111;51.10559585307436;2.6159582439796507;;Bicycle road;04/09/2022;2744959
91;1808338;2.0;F111;51.10544160177677;2.615864053304699;;Bicycle road;04/09/2022;2744960
92;1808339;2.0;F111;51.10560399994339;2.6140870019852804;;Bicycle road;04/09/2022;2744961
93;1808340;2.0;F111;51.10531833844682;2.6099988214809264;;Bicycle road;04/09/2022;2744962
94;1808341;2.0;F111;51.105393424501884;2.6144376701273946;;Bicycle road;04/09/2022;2744963
95;1808342;2.0;F111;51.10537310493317;2.6160951314267784;;Bicycle road;04/09/2022;2744964
96;1808345;2.0;F111;51.10545936363951;2.609657891113598;;Bicycle road;04/09/2022;2744967
97;1808346;2.0;F111;51.10605697243706;2.609335482162888;;Bicycle road;04/09/2022;2744968
98;1808347;2.0;F111;51.10660964897491;2.6090147560988775;;Bicycle road;04/09/2022;2744969
99;1808348;2.0;F111;51.107689744353394;2.6084884931364347;;Bicycle road;04/09/2022;2744970
100;1808349;2.0;F111;51.107287493087625;2.6086464629046926;;Bicycle road;04/09/2022;2744971
101;1808350;2.0;F111;51.108282875473584;2.607866283342219;;Bicycle road;04/09/2022;2744972
102;1808351;2.0;F111;51.10747943962729;2.608253607581952;;Bicycle road;04/09/2022;2744973
103;1808352;2.0;F111;51.10708660088973;2.608439789159528;;Bicycle road;04/09/2022;2744974
104;1808353;2.0;F111;51.106273963615514;2.6088131577136617;;Bicycle road;04/09/2022;2744975
105;1808354;2.0;F111;51.10573133835562;2.6092049157184594;;Bicycle road;04/09/2022;2744976
120;1839621;1.0;F45b;51.12486183034716;4.224888771374774;;No exit, except for bicycle;01/09/2022;2799426
121;1839622;1.0;C11;51.12472008281841;4.224744581777392;;Bicycles prohibited;01/09/2022;2799427
123;1839624;1.0;B1;51.124905185989334;4.224506544191932;;Give way;01/09/2022;2799429
130;1852115;1.0;C23 | GIV;50.976719969207366;3.134053411681961;"Vrije ingave,
+5t
UITGEZONDERD
PLAATSELIJK VERKEER";Heavy goods vehicles prohibited;01/08/2022;2821687
131;1852569;1.0;GIV | M5 | F19;50.94844558517565;3.1119584500856368;Tekst,UITGEZONDERD PLAATSELIJK VERKEER;Not oneway for bicycles and mofas|One-way street;01/08/2022;2822449
135;1856554;1.0;M2;50.9565209340512;3.103893812168568;;Except for bicycles;01/09/2022;2829480
136;1858031;1.0;GIV | C23;50.921106090335115;3.170693674983059;"Vrije ingave,
+5t
UITGEZONDERD
PLAATSELIJK VERKEER";Heavy goods vehicles prohibited;01/09/2022;2831947
148;1861220;1.0;F19 | M18;50.9360676418519;3.1145961973645595;;One-way street;23/09/2022;2837337
153;1861682;1.0;M12 | C1;50.940203059183794;3.135161306053297;;One-way street;09/09/2022;2838160
159;1861761;1.0;C1;50.92322882573547;3.159975923765171;;One-way street;01/10/2022;2838303
160;1861764;1.0;F19;50.92345328594184;3.1606609266968646;;One-way street;01/10/2022;2838306
161;1861782;1.0;F45b;50.92408290118545;3.1615789718270553;;No exit, except for bicycle;01/10/2022;2838327
164;1862462;1.0;A25;50.921909095613096;3.1616261253699722;;Bicycle crossing;01/10/2022;2839588
168;1863086;1.0;F105 | F103;50.947576674107;3.129647926185896;"met opschrift,Uitgezonderd
laden en lossen
van 6u tot 11u30
van 18u30 tot 20u|met opschrift,Uitgezonderd
laden en lossen
van 6u tot 11u30";Pedestrian zone;01/10/2022;2840617
171;1867066;1.0;C29;50.74856457982979;5.777593189649101;2.3;Height limit;01/08/2022;2847395
172;1869313;1.0;C43;50.956230939721266;4.729188952724304;Neen,50;Speed limit;31/08/2022;2851177
173;1869314;1.0;C43;50.95639322563135;4.7283006577606645;Neen,50;Speed limit;31/08/2022;2851178
174;1870061;1.0;M12 | F19;51.217856854604854;4.692037078244655;;One-way street;12/08/2022;2852461
175;1870062;1.0;M12 | F19;51.21755830693538;4.691920504915928;;One-way street;12/08/2022;2852463
176;1870064;1.0;C1 | M18;51.218567234976625;4.691931090420233;;One-way street;12/08/2022;2852467
177;1870071;1.0;M12 | C1;51.21700757671364;4.6919882411503036;;One-way street;12/08/2022;2852476
178;1870073;1.0;F45b;51.21673451991618;4.691999754834276;;No exit, except for bicycle;12/08/2022;2852478
179;1870075;1.0;F45b;51.218916460756766;4.691801122543266;;No exit, except for bicycle;12/08/2022;2852481
181;1870193;1.0;F45b;51.19945835159119;4.711967498487781;;No exit, except for bicycle;01/08/2022;2852659
182;1870196;1.0;F45b;51.1993380593078;4.711605364550642;;No exit, except for bicycle;01/08/2022;2852662
183;1870403;1.0;GIV | GIa | C21;50.89266011882409;3.113994626885791;Tekst,UITGEZONDERD PLAATSELIJK VERKEER|m,150|3.5;Weight limit;09/09/2022;2853024
185;1874819;1.0;D7 | C43;50.97600063350969;3.166048880014689;Neen,50;Speed limit;01/10/2022;2860524
186;1875161;1.0;C43 | GVI;50.9932540177724;5.367849479644247;50|HERHALING;Speed limit;26/08/2022;2861173
191;1877776;1.0;XX | M12 | C1;50.986326323280906;4.837271654482451;uitgezonder vergunningshouders tijdens de wekelijkse markt;One-way street;01/08/2022;2865598
192;1877780;1.0;B1;50.98618976096853;4.837342920844287;;Give way;01/08/2022;2865605
193;1877783;1.0;F111 (zone) | B1;50.986237647113356;4.837349666773059;"neen,F111,[""400x600""],";Give way;01/08/2022;2865610
194;1877794;1.0;F49 | F50;50.98617973346899;4.837400357616745;;Pedestrian crossing|Bicycle crossing;01/08/2022;2865628
196;1877815;1.0;M2 | C3;50.98613417402459;4.832344610951007;;Except for bicycles|All vehicles prohibited;01/08/2022;2865664
197;1877858;1.0;D10;50.79679175587984;4.124653295751029;;Pedestrian and bicycle path;01/08/2022;2865739
198;1877861;1.0;D10;50.79672947669923;4.124965673223916;;Pedestrian and bicycle path;01/08/2022;2865744
199;1877862;1.0;D10;50.79630260873869;4.126664663754497;;Pedestrian and bicycle path;01/08/2022;2865745
200;1877864;1.0;D10;50.795588130458626;4.121367062538793;;Pedestrian and bicycle path;01/08/2022;2865747
203;1877880;1.0;M12 | F19;50.98618566243848;4.835459676423579;;One-way street;01/08/2022;2865769
205;1877890;1.0;M2 | C3;50.986207779565085;4.836182245299981;;Except for bicycles|All vehicles prohibited;01/08/2022;2865785
209;1877964;1.0;B1;51.07491989026784;5.6451746152388695;;Give way;01/08/2022;2865905
210;1877978;1.0;M10 | B1;51.188494387508754;3.2096927783100395;;Give way;01/08/2022;2865928
211;1878001;2.0;F111;51.039077791113264;4.5945156112876235;;Bicycle road;01/09/2022;2865981
214;1878019;1.0;D1b | M3;50.98459841683571;4.833601295955575;rechts;Except for bicycles and mopeds;01/08/2022;2866006
216;1878021;1.0;M5 | F19;50.98484098331314;4.833660671252624;;Not oneway for bicycles and mofas|One-way street;01/08/2022;2866009
217;1878022;1.0;M5 | F19;50.984580797268194;4.834554439346559;;Not oneway for bicycles and mofas|One-way street;01/08/2022;2866011
219;1878031;1.0;C1;50.98451188644586;4.834340987444877;;One-way street;01/08/2022;2866020
222;1878041;1.0;M12 | C3;50.98490928377698;4.837014508066862;;All vehicles prohibited;01/08/2022;2866043
224;1878050;1.0;M5 | F19;50.98494349072759;4.836054546022614;;Not oneway for bicycles and mofas|One-way street;01/08/2022;2866060
225;1878052;1.0;C3 | M3;50.984934884896894;4.835935543595075;;All vehicles prohibited|Except for bicycles and mopeds;01/08/2022;2866064
226;1878054;2.0;F111;51.03729253246196;4.5901362579095775;;Bicycle road;01/09/2022;2866068
227;1878056;1.0;C1 | M12;50.984976318516864;4.835914737376135;;One-way street;01/08/2022;2866072
229;1878061;1.0;C3;50.98572161273995;4.835465017695656;;All vehicles prohibited;01/08/2022;2866080
230;1878062;2.0;F111;51.03715360006467;4.589777387650285;;Bicycle road;01/09/2022;2866081
231;1878069;1.0;C3 | M2;50.986222949188715;4.837113104236009;;All vehicles prohibited|Except for bicycles;01/08/2022;2866092
232;1878071;1.0;B1;51.037189295506046;4.590363882960233;;Give way;01/09/2022;2866095
233;1878078;1.0;C43;51.07280007755194;5.648729748703282;Neen,50;Speed limit;01/08/2022;2866102
235;1878096;1.0;C43;51.07144452580014;5.651080122719046;Neen,50;Speed limit;01/08/2022;2866129
240;1878209;1.0;F19 | M18;51.070157203311155;5.653145523784811;;One-way street;02/08/2022;2866342
246;1878332;1.0;B1;51.22334636465529;3.188845564951816;;Give way;02/08/2022;2866531
247;1878502;1.0;F49;50.98677209276865;4.841157220817726;;Pedestrian crossing;02/08/2022;2866868
248;1878504;1.0;XX | B1;50.986785900914434;4.841076607698844;STOP 100m;Give way;02/08/2022;2866871
249;1878508;1.0;F49;50.98699226583412;4.841441579974438;;Pedestrian crossing;02/08/2022;2866877
250;1878514;1.0;F4a | F111 (zone);50.98702888330377;4.841612570672305;"neen,F111,[""400x600""],";Speed limit zone;02/08/2022;2866886
253;1878538;1.0;C1 | M12;50.98791857612207;4.842120899662922;;One-way street;02/08/2022;2866917
255;1878544;1.0;D1e | B5;50.988269461257204;4.842112912651078;;Stop sign;02/08/2022;2866925
262;1878574;1.0;A7b;50.99121216786206;4.840221245338864;;Road narrows right;02/08/2022;2866988
265;1878583;2.0;F111;50.991050172887455;4.839259040971949;;Bicycle road;02/08/2022;2867005
268;1878616;1.0;F49;50.989090321729854;4.839349431713355;;Pedestrian crossing;02/08/2022;2867056
270;1878626;1.0;F49;50.98902753099095;4.839405628797101;;Pedestrian crossing;02/08/2022;2867072
271;1878629;1.0;F4b | B1;50.98853228235282;4.838379311360873;;End of speed limit zone|Give way;02/08/2022;2867078
275;1878647;1.0;F111 (zone) | F4b | B1;50.98804352809755;4.8379757603487406;"ja,F111,[""400x600""],";End of speed limit zone|Give way;02/08/2022;2867106
278;1878651;1.0;B1;50.9879659441387;4.836715382864789;;Give way;02/08/2022;2867114
281;1878669;1.0;F4b | F111 (zone) | B1;50.987422312786926;4.83548468552491;"ja,F111,[""400x600""],";End of speed limit zone|Give way;02/08/2022;2867155
283;1878691;1.0;B1;50.98742087625516;4.832875206229215;;Give way;02/08/2022;2867200
292;1878743;1.0;M12 | C1;50.990628325065984;4.83673346286163;;One-way street;02/08/2022;2867303
297;1878762;1.0;B1;50.9913220051215;4.8374611185902205;;Give way;02/08/2022;2867340
298;1878765;1.0;XX | A25;50.99136340214787;4.8380124699860545;50m;Bicycle crossing;02/08/2022;2867344
300;1878770;1.0;F19;50.99142699056141;4.839015563277301;;One-way street;02/08/2022;2867357
339;1879158;1.0;B1 | TR;50.97808446655521;4.458339266851929;FIETS,O,Lus Zemst,3;Give way;03/08/2022;2868048
343;1879163;1.0;F101c;50.992639113679196;4.451703169986924;;End of access only for pedestrians, cyclists, horses and agricultural;03/08/2022;2868054
344;1879194;1.0;M18 | F19;51.12465332861738;4.21330538475244;;One-way street;01/08/2022;2868113
345;1879195;2.0;F111;51.1231349369118;4.218663960600736;;Bicycle road;01/08/2022;2868114
346;1879196;2.0;F111 | M3 | C1;51.12312027174148;4.218582306684502;;Bicycle road|Except for bicycles and mopeds|One-way street;01/08/2022;2868117
347;1879198;1.0;C1 | M12;51.123814349810445;4.213946067652208;;One-way street;01/08/2022;2868121
350;1879210;1.0;F113 | M4 | F19;51.12418470735811;4.2192140969335465;;Not oneway for bicycles|One-way street;01/08/2022;2868142
351;1879211;2.0;F111;51.12421589182703;4.219208998304409;;Bicycle road;01/08/2022;2868143
353;1879216;2.0;F111;51.12429321461297;4.21922460691088;;Bicycle road;01/08/2022;2868149
354;1879230;2.0;B1 | F111;51.12430499057849;4.21908273207057;;Give way|Bicycle road;01/08/2022;2868191
355;1879232;1.0;A39 | M4 | F113;51.124292145841274;4.219161190619733;;Bidirectional traffic|Not oneway for bicycles;01/08/2022;2868197
356;1879238;1.0;M2 | C1;51.12424656726053;4.218800958075537;;Except for bicycles|One-way street;01/08/2022;2868211
358;1879246;1.0;M2 | C1;51.12462369402309;4.215397062435764;;Except for bicycles|One-way street;01/08/2022;2868229
362;1879257;1.0;C1;51.124702255523395;4.214427504226383;;One-way street;01/08/2022;2868253
365;1879281;1.0;F113 | M12 | C1;51.12476859881401;4.214294446170055;;One-way street;01/08/2022;2868301
368;1879285;1.0;D1e | B1;50.98683435899515;4.829876276122826;;Give way;03/08/2022;2868312
369;1879287;1.0;F19;50.98692944096404;4.829768118618926;;One-way street;03/08/2022;2868315
370;1879288;1.0;D3b | B1;50.98700036862802;4.829515592553296;;Give way;03/08/2022;2868317
372;1879291;1.0;F50 | F49 | B15f;50.98704245358539;4.830038550662684;;Bicycle crossing|Pedestrian crossing;03/08/2022;2868323
373;1879293;1.0;B1;50.98693698835628;4.829975130648826;;Give way;03/08/2022;2868326
374;1879295;1.0;C1;50.98683138048207;4.830039603262347;;One-way street;03/08/2022;2868329
375;1879297;1.0;B1;50.98683208568601;4.830432121550861;;Give way;03/08/2022;2868331
377;1879300;1.0;M12 | C1;50.9868062819605;4.830295997738291;;One-way street;03/08/2022;2868335
378;1879302;2.0;F111;51.12485009491071;4.214201175590318;;Bicycle road;01/08/2022;2868337
380;1879306;2.0;F111;51.12470012010118;4.213206528431374;;Bicycle road;01/08/2022;2868346
381;1879307;1.0;M12 | C1;51.1244162995772;4.2133083123396595;;One-way street;01/08/2022;2868348
383;1879313;1.0;M12 | C1 | B15f;51.124111363456265;4.213210622135088;;One-way street;01/08/2022;2868362
384;1879321;1.0;B1 | F49;50.9867714722086;4.830026764554868;;Give way|Pedestrian crossing;03/08/2022;2868381
386;1879323;1.0;F50 | F49;50.986668770055964;4.829969353813613;;Bicycle crossing|Pedestrian crossing;03/08/2022;2868384
387;1879324;1.0;M2 | C3;50.986790630966034;4.8295428660330835;;Except for bicycles|All vehicles prohibited;03/08/2022;2868386
391;1879328;1.0;D7 | F19;50.98705348231651;4.8285784135745295;;One-way street;03/08/2022;2868393
396;1879333;1.0;C1;50.98713112766001;4.82729638573281;;One-way street;03/08/2022;2868401
407;1879351;1.0;M18 | F19;51.12405582614879;4.213152100399739;;One-way street;01/08/2022;2868428
408;1879356;1.0;M12 | D1f | B1;51.12405147936833;4.212956543155826;;Give way;01/08/2022;2868438
410;1879358;1.0;C1;50.987350145427854;4.826272237590758;;One-way street;03/08/2022;2868441
411;1879360;2.0;F111;51.12408000167222;4.212533966594464;;Bicycle road;01/08/2022;2868444
419;1879377;1.0;XX | C3;50.99041933899421;4.832194641056157;"Uitgezonderd
Hulpdiensten 
fietsers en voetgangers
Honden aan de leiband";All vehicles prohibited;03/08/2022;2868476
421;1879384;1.0;XX | C3 | XX | E3;50.990105523961354;4.83253593023419;"Uitgezonderd
Hulpdiensten|BRANDWEG";All vehicles prohibited|No Halting;03/08/2022;2868493
427;1879404;1.0;B1;50.99175284812197;4.840832187483444;;Give way;03/08/2022;2868531
431;1879414;1.0;B1;50.99130630972671;4.8408644305164374;;Give way;03/08/2022;2868544
450;1879491;1.0;C11;50.90278230813855;4.522065691759828;;Bicycles prohibited;01/08/2022;2868664
455;1879829;1.0;C43;50.96448675679704;4.484735271462218;Neen,50;Speed limit;04/08/2022;2869331
456;1879832;1.0;C43;50.96503163877343;4.485950888732751;Neen,50;Speed limit;04/08/2022;2869335
485;1879970;1.0;GIa | A25;50.82860619525096;2.8573116764197852;m,20;Bicycle crossing;04/08/2022;2869555
499;1880121;1.0;C43;51.21299327530858;2.9328146860150226;Neen,70;Speed limit;04/08/2022;2869782
501;1880182;1.0;C1 | M3;50.985553605440124;4.831122905011776;;One-way street|Except for bicycles and mopeds;04/08/2022;2869878
502;1880183;1.0;M3 | C1;50.98558161717641;4.831108940091326;;Except for bicycles and mopeds|One-way street;04/08/2022;2869880
503;1880190;1.0;F19 | M5;50.9855828523879;4.831023502171512;;One-way street|Not oneway for bicycles and mofas;04/08/2022;2869888
504;1880194;1.0;M3 | C1;50.982185654760684;4.825289413404149;;Except for bicycles and mopeds|One-way street;04/08/2022;2869895
506;1880202;1.0;B5;50.98264589822884;4.828632941245828;;Stop sign;04/08/2022;2869910
507;1880203;1.0;B1;50.98360490931796;4.82844142359495;;Give way;04/08/2022;2869911
508;1880205;1.0;C21;50.983686297083025;4.828386682726592;2.5;Weight limit;04/08/2022;2869914
509;1880209;1.0;B1;50.9836299548689;4.828702851218568;;Give way;04/08/2022;2869920
510;1880211;1.0;B1;50.98367612527609;4.8285050688152555;;Give way;04/08/2022;2869922
511;1880220;1.0;B1;50.98464083715198;4.828280845111689;;Give way;04/08/2022;2869939
512;1880222;1.0;B1;50.98457786724015;4.828476045734682;;Give way;04/08/2022;2869940
514;1880243;1.0;C1;50.98545570655961;4.828283862314452;;One-way street;04/08/2022;2869987
518;1880269;1.0;B1;50.98371317871112;4.828822012848486;;Give way;04/08/2022;2870028
521;1880290;1.0;A7c | B15a;50.983352614624465;4.828914452599517;;Road narrows left;04/08/2022;2870069
526;1880306;1.0;M18 | F19;50.97840395568554;4.827590936021611;;One-way street;04/08/2022;2870103
530;1880313;1.0;C43;50.95978011302723;4.461130675648531;Neen,50;Speed limit;04/08/2022;2870114
531;1880317;1.0;XX | M18 | F19;50.98332842773076;4.824048920617935;"Uitgezonderd
Hulpdiensten
Fietsers";One-way street;04/08/2022;2870120
535;1880332;1.0;XX | M3 | C31a;50.98256178606494;4.8238486422118285;"Uitgezonderd
Hulpdiensten
Fietsers";Except for bicycles and mopeds;04/08/2022;2870144
541;1880338;1.0;XX | B1;50.98165600439324;4.823598030643675;75 m ;Give way;04/08/2022;2870157
543;1880341;1.0;F19 | M18;50.98170548294213;4.823588400770363;;One-way street;04/08/2022;2870162
548;1880351;1.0;B1 | D1e;50.98177848035523;4.823842591521249;;Give way;04/08/2022;2870180
553;1880358;1.0;M18 | C1;50.98155617430017;4.824213672113901;;One-way street;04/08/2022;2870196
556;1880361;1.0;F19 | M18;50.98164125478563;4.824202965337317;;One-way street;04/08/2022;2870202
558;1880363;1.0;M18 | C1;50.981592217476354;4.824376933829476;;One-way street;04/08/2022;2870206
560;1880366;1.0;F45 | C3;50.981357495198985;4.824310282092974;Geen;No exit|All vehicles prohibited;04/08/2022;2870210
561;1880367;1.0;C43 (zone) | B1;50.97977003061672;4.4722509559245225;"ja,C43,[""400"",""Neen"",""30""],";Give way;04/08/2022;2870212
562;1880369;1.0;M5 | F19;50.982133172671645;4.8248226631409645;;Not oneway for bicycles and mofas|One-way street;04/08/2022;2870216
563;1880370;1.0;B1;50.98191076954778;4.82517166810134;;Give way;04/08/2022;2870217
564;1880371;1.0;M5 | F19;50.9827799731337;4.825835223404533;;Not oneway for bicycles and mofas|One-way street;04/08/2022;2870219
565;1880372;1.0;F45 | XX | C3;50.98328435840728;4.826621267693033;"Geen|Uitgezonderd
plaatselijk verkeer";No exit|All vehicles prohibited;04/08/2022;2870222
566;1880375;1.0;B1 | XX | M12 | C31b;50.98345299597291;4.824310031374006;"Uitgezonderd
hulpdiensten";Give way;04/08/2022;2870229
567;1880376;1.0;F50 | F49;50.98358689470509;4.8241122446266065;;Bicycle crossing|Pedestrian crossing;04/08/2022;2870231
569;1880379;1.0;XX | M12 | C1;50.98346885465486;4.824207650285825;"Uitgezonderd
hulpdiensten";One-way street;04/08/2022;2870238
570;1880381;1.0;B1;50.98359133902962;4.823962899007039;;Give way;04/08/2022;2870241
571;1880384;1.0;B1;50.98367390088416;4.823604541595387;;Give way;04/08/2022;2870247
572;1880386;1.0;F19 | XX | D7;50.984789760272186;4.824643761752766;"Uitgezonderd
hulpdiensten";One-way street;04/08/2022;2870253
575;1880396;1.0;C1;50.984934905476756;4.824605726848832;;One-way street;04/08/2022;2870275
580;1880406;1.0;B5;50.98489039622036;4.824840419935708;;Stop sign;04/08/2022;2870292
